photo,Genre,sous genre,Espèce,sous espèce,species name,category,M/f/ND(0/1/2)
3964,Glossina,morsitans,Pallidipes,,Glossina pallidipes,58,1
3965,Glossina,morsitans,Pallidipes,,Glossina pallidipes,58,1
3966,Glossina,morsitans,Pallidipes,,Glossina pallidipes,58,1
3967,Glossina,morsitans,Pallidipes,,Glossina pallidipes,58,1
3968,Glossina,morsitans,Pallidipes,,Glossina pallidipes,58,1
3969,Glossina,morsitans,Pallidipes,,Glossina pallidipes,58,1
3970,Glossina,morsitans,Pallidipes,,Glossina pallidipes,58,1
3971,Glossina,morsitans,Pallidipes,,Glossina pallidipes,58,1
3972,Glossina,morsitans,Pallidipes,,Glossina pallidipes,58,1
3973,Glossina,morsitans,Pallidipes,,Glossina pallidipes,58,1
3974,Glossina,morsitans,Pallidipes,,Glossina pallidipes,58,1
3975,Glossina,morsitans,Pallidipes,,Glossina pallidipes,58,1
3976,Glossina,morsitans,Pallidipes,,Glossina pallidipes,58,1
3977,Glossina,morsitans,Pallidipes,,Glossina pallidipes,58,1
3978,Glossina,morsitans,Pallidipes,,Glossina pallidipes,58,1
3979,Glossina,morsitans,Pallidipes,,Glossina pallidipes,58,1
3980,Glossina,morsitans,Pallidipes,,Glossina pallidipes,58,1
3981,Glossina,morsitans,Pallidipes,,Glossina pallidipes,58,1
3982,Glossina,morsitans,Pallidipes,,Glossina pallidipes,58,1
3983,Glossina,morsitans,Pallidipes,,Glossina pallidipes,58,1
3984,Glossina,morsitans,Pallidipes,,Glossina pallidipes,58,1
3985,Glossina,morsitans,Pallidipes,,Glossina pallidipes,58,1
3986,Glossina,morsitans,Pallidipes,,Glossina pallidipes,58,1
3987,Glossina,morsitans,Pallidipes,,Glossina pallidipes,58,1
3988,Glossina,morsitans,Pallidipes,,Glossina pallidipes,58,1
3989,Glossina,morsitans,Pallidipes,,Glossina pallidipes,58,1
3990,Glossina,morsitans,Pallidipes,,Glossina pallidipes,58,1
3991,Glossina,morsitans,Pallidipes,,Glossina pallidipes,58,1
3992,Glossina,morsitans,Pallidipes,,Glossina pallidipes,58,1
3993,Glossina,morsitans,Pallidipes,,Glossina pallidipes,58,1
3994,Glossina,morsitans,Pallidipes,,Glossina pallidipes,58,1
3995,Glossina,morsitans,Pallidipes,,Glossina pallidipes,58,0
3996,Glossina,morsitans,Pallidipes,,Glossina pallidipes,58,0
3997,Glossina,morsitans,Pallidipes,,Glossina pallidipes,58,0
3998,Glossina,morsitans,Pallidipes,,Glossina pallidipes,58,0
3999,Glossina,morsitans,Pallidipes,,Glossina pallidipes,58,0
4000,Glossina,morsitans,Pallidipes,,Glossina pallidipes,58,0
4001,Glossina,morsitans,Pallidipes,,Glossina pallidipes,58,0
4002,Glossina,morsitans,Pallidipes,,Glossina pallidipes,58,0
4003,Glossina,morsitans,Pallidipes,,Glossina pallidipes,58,0
4004,Glossina,morsitans,Pallidipes,,Glossina pallidipes,58,0
4005,Glossina,morsitans,Pallidipes,,Glossina pallidipes,58,0
4006,Glossina,morsitans,Pallidipes,,Glossina pallidipes,58,0
4007,Glossina,morsitans,Pallidipes,,Glossina pallidipes,58,0
4008,Glossina,morsitans,Pallidipes,,Glossina pallidipes,58,0
4009,Glossina,morsitans,Pallidipes,,Glossina pallidipes,58,0
4010,Glossina,morsitans,Pallidipes,,Glossina pallidipes,58,0
4011,Glossina,morsitans,Pallidipes,,Glossina pallidipes,58,0
4012,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,0
4013,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,0
4014,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,0
4015,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,0
4016,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,0
4017,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,0
4018,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,0
4019,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,0
4020,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,0
4021,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,0
4022,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,0
4023,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,0
4024,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,0
4025,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,0
4026,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,0
4027,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,0
4028,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,0
4029,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,0
4030,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,0
4031,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,0
4032,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,0
4033,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,0
4034,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,0
4035,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,0
4036,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,0
4037,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,0
4038,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,0
4039,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,0
4040,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,0
4041,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,0
4042,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,0
4043,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,0
4044,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,0
4045,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,0
4046,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,0
4047,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,0
4048,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,0
4049,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,0
4050,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,0
4051,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,0
4052,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,0
4053,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,0
4054,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,0
4055,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,0
4056,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,0
4057,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,0
4058,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,0
4059,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,0
4060,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,0
4061,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,0
4062,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,0
4063,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,0
4064,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,0
4065,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,0
4066,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,0
4067,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,0
4068,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,0
4069,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,0
4070,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,0
4071,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,0
4072,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,0
4073,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,0
4074,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,0
4075,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,0
4076,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,0
4077,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,0
4078,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,0
4079,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,0
4080,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,0
4081,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,0
4082,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,0
4083,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,0
4084,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,0
4085,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,0
4086,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,0
4087,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,0
4088,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,0
4089,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,0
4090,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,0
4091,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,0
4092,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,0
4093,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,0
4094,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,0
4095,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,0
4096,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,0
4097,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,0
4098,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,0
4099,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,0
4100,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,0
4101,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,0
4102,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,0
4103,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,0
4104,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,0
4105,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,0
4106,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,0
4107,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,0
4108,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,0
4103,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,0
4104,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,0
4105,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,0
4106,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,0
4107,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,0
4108,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,0
4109,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,0
4110,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,0
4111,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,0
4112,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,0
4113,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,0
4114,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,0
4115,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,0
4116,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,0
4117,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,0
4118,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,0
4119,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,0
4120,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,0
4121,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,0
4122,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,0
4123,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,0
4124,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,0
4125,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,0
4120,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,0
4121,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,0
4122,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,0
4123,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,0
4124,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,0
4125,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,0
4126,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,0
4127,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,0
4128,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,0
4129,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,0
4130,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,1
4131,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,1
4132,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,1
4133,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,1
4134,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,1
4135,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,1
4136,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,1
4137,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,1
4138,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,1
4139,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,1
4140,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,1
4141,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,1
4142,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,1
4143,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,1
4144,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,1
4145,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,1
4146,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,1
4147,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,1
4148,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,1
4149,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,1
4150,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,1
4151,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,1
4152,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,1
4153,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,1
4154,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,1
4155,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,1
4156,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,1
4157,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,1
4158,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,1
4159,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,1
4160,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,1
4161,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,1
4162,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,1
4163,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,1
4164,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,1
4165,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,1
4166,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,1
4167,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,1
4168,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,1
4169,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,1
4170,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,1
4171,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,1
4172,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,1
4173,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,1
4174,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,1
4175,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,1
4176,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,1
4177,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,1
4178,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,1
4179,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,1
4180,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,1
4181,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,1
4182,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,1
4183,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,1
4184,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,1
4185,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,1
4186,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,1
4187,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,1
4188,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,1
4189,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,1
4190,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,1
4191,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,1
4192,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,1
4193,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,1
4194,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,1
4195,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,1
4196,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,1
4197,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,1
4198,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,1
4199,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,1
4200,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,1
4201,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,1
4202,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,1
4203,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,1
4204,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,1
4205,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,1
4206,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,1
4207,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,1
4208,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,1
4209,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,1
4210,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,1
4211,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,1
4212,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,1
4213,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,1
4214,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,1
4215,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,1
4216,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,1
4217,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,1
4218,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,1
4219,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,1
4220,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,1
4221,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,1
4222,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,1
4223,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,1
4224,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,1
4225,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,1
4226,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,1
4227,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,1
4228,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,1
4229,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,1
4230,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,1
4231,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,1
4232,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,1
4233,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,1
4234,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,1
4235,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,1
4236,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,1
4237,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,1
4238,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,1
4239,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,1
4240,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,1
4241,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,1
4242,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,1
4243,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,1
4244,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,1
4245,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,1
4246,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,1
4247,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,1
4248,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,1
4249,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,1
4250,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,1
4251,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,1
4252,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,1
4253,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,1
4254,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,1
4255,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,1
4256,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,1
4257,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,1
4258,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,1
4259,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,1
4260,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,1
4261,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,1
4262,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,1
4263,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,1
4264,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,1
4265,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,1
4266,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,1
