photo,species name,category,M/f/ND(0/1/2)
3977,Glossina pallidipes,58,1
3978,Glossina pallidipes,58,1
3979,Glossina pallidipes,58,1
3980,Glossina pallidipes,58,1
3981,Glossina pallidipes,58,1
3982,Glossina pallidipes,58,1
3983,Glossina pallidipes,58,1
3984,Glossina pallidipes,58,1
3985,Glossina pallidipes,58,1
3986,Glossina pallidipes,58,1
3987,Glossina pallidipes,58,1
3988,Glossina pallidipes,58,1
3989,Glossina pallidipes,58,1
3990,Glossina pallidipes,58,1
3991,Glossina pallidipes,58,1
3992,Glossina pallidipes,58,1
3993,Glossina pallidipes,58,1
3994,Glossina pallidipes,58,1
3995,Glossina pallidipes,58,0
3996,Glossina pallidipes,58,0
3997,Glossina pallidipes,58,0
3998,Glossina pallidipes,58,0
3999,Glossina pallidipes,58,0
4000,Glossina pallidipes,58,0
4001,Glossina pallidipes,58,0
4002,Glossina pallidipes,58,0
4003,Glossina pallidipes,58,0
4004,Glossina pallidipes,58,0
4005,Glossina pallidipes,58,0
4006,Glossina pallidipes,58,0
4007,Glossina pallidipes,58,0
4008,Glossina pallidipes,58,0
4009,Glossina pallidipes,58,0
4010,Glossina pallidipes,58,0
4011,Glossina pallidipes,58,0
4012,Glossina palpalis palpalis,13,0
4013,Glossina palpalis palpalis,13,0
4014,Glossina palpalis palpalis,13,0
4015,Glossina palpalis palpalis,13,0
4016,Glossina palpalis palpalis,13,0
4017,Glossina palpalis palpalis,13,0
4018,Glossina palpalis palpalis,13,0
4019,Glossina palpalis palpalis,13,0
4020,Glossina palpalis palpalis,13,0
4021,Glossina palpalis palpalis,13,0
4022,Glossina palpalis palpalis,13,0
4023,Glossina palpalis palpalis,13,0
4024,Glossina palpalis palpalis,13,0
4025,Glossina palpalis palpalis,13,0
4026,Glossina palpalis palpalis,13,0
4027,Glossina palpalis palpalis,13,0
4028,Glossina palpalis palpalis,13,0
4029,Glossina palpalis palpalis,13,0
4030,Glossina palpalis palpalis,13,0
4031,Glossina palpalis palpalis,13,0
4032,Glossina palpalis palpalis,13,0
4033,Glossina palpalis palpalis,13,0
4034,Glossina palpalis palpalis,13,0
4035,Glossina palpalis palpalis,13,0
4036,Glossina palpalis palpalis,13,0
4037,Glossina palpalis palpalis,13,0
4038,Glossina palpalis palpalis,13,0
4039,Glossina palpalis palpalis,13,0
4040,Glossina palpalis palpalis,13,0
4041,Glossina palpalis palpalis,13,0
4042,Glossina palpalis palpalis,13,0
4043,Glossina palpalis palpalis,13,0
4044,Glossina palpalis palpalis,13,0
4045,Glossina palpalis palpalis,13,0
4046,Glossina palpalis palpalis,13,0
4047,Glossina palpalis palpalis,13,0
4048,Glossina palpalis palpalis,13,0
4049,Glossina palpalis palpalis,13,0
4050,Glossina palpalis palpalis,13,0
4051,Glossina palpalis palpalis,13,0
4052,Glossina palpalis palpalis,13,0
4053,Glossina palpalis palpalis,13,0
4054,Glossina palpalis palpalis,13,0
4055,Glossina palpalis palpalis,13,0
4056,Glossina palpalis palpalis,13,0
4057,Glossina palpalis palpalis,13,0
4058,Glossina palpalis palpalis,13,0
4059,Glossina palpalis palpalis,13,0
4060,Glossina palpalis palpalis,13,0
4061,Glossina palpalis palpalis,13,0
4063,Glossina palpalis palpalis,13,0
4064,Glossina palpalis palpalis,13,0
4065,Glossina palpalis palpalis,13,0
4066,Glossina palpalis palpalis,13,0
4067,Glossina palpalis palpalis,13,0
4068,Glossina palpalis palpalis,13,0
4069,Glossina palpalis palpalis,13,0
4070,Glossina palpalis palpalis,13,0
4071,Glossina palpalis palpalis,13,0
4072,Glossina palpalis palpalis,13,0
4073,Glossina palpalis palpalis,13,0
4074,Glossina palpalis palpalis,13,0
4075,Glossina palpalis palpalis,13,0
4076,Glossina palpalis palpalis,13,0
4077,Glossina palpalis palpalis,13,0
4078,Glossina palpalis palpalis,13,0
4079,Glossina palpalis palpalis,13,0
4080,Glossina palpalis palpalis,13,0
4081,Glossina palpalis palpalis,13,0
4082,Glossina palpalis palpalis,13,0
4083,Glossina palpalis palpalis,13,0
4084,Glossina palpalis palpalis,13,0
4085,Glossina palpalis palpalis,13,0
4086,Glossina palpalis palpalis,13,0
4087,Glossina palpalis palpalis,13,0
4088,Glossina palpalis palpalis,13,0
4089,Glossina palpalis palpalis,13,0
4090,Glossina palpalis palpalis,13,0
4091,Glossina palpalis palpalis,13,0
4092,Glossina palpalis palpalis,13,0
4093,Glossina palpalis palpalis,13,0
4094,Glossina palpalis palpalis,13,0
4095,Glossina palpalis palpalis,13,0
4096,Glossina palpalis palpalis,13,0
4097,Glossina palpalis palpalis,13,0
4098,Glossina palpalis palpalis,13,0
4099,Glossina palpalis palpalis,13,0
4100,Glossina palpalis palpalis,13,0
4101,Glossina palpalis palpalis,13,0
4102,Glossina palpalis palpalis,13,0
4103,Glossina palpalis palpalis,13,0
4104,Glossina palpalis palpalis,13,0
4105,Glossina palpalis palpalis,13,0
4106,Glossina palpalis palpalis,13,0
4107,Glossina palpalis palpalis,13,0
4108,Glossina palpalis palpalis,13,0
4103,Glossina palpalis palpalis,13,0
4104,Glossina palpalis palpalis,13,0
4105,Glossina palpalis palpalis,13,0
4106,Glossina palpalis palpalis,13,0
4107,Glossina palpalis palpalis,13,0
4108,Glossina palpalis palpalis,13,0
4109,Glossina palpalis palpalis,13,0
4110,Glossina palpalis palpalis,13,0
4111,Glossina palpalis palpalis,13,0
4112,Glossina palpalis palpalis,13,0
4113,Glossina palpalis palpalis,13,0
4114,Glossina palpalis palpalis,13,0
4115,Glossina palpalis palpalis,13,0
4116,Glossina palpalis palpalis,13,0
4117,Glossina palpalis palpalis,13,0
4118,Glossina palpalis palpalis,13,0
4119,Glossina palpalis palpalis,13,0
4120,Glossina palpalis palpalis,13,0
4121,Glossina palpalis palpalis,13,0
4122,Glossina palpalis palpalis,13,0
4123,Glossina palpalis palpalis,13,0
4124,Glossina palpalis palpalis,13,0
4125,Glossina palpalis palpalis,13,0
4120,Glossina palpalis palpalis,13,0
4121,Glossina palpalis palpalis,13,0
4122,Glossina palpalis palpalis,13,0
4123,Glossina palpalis palpalis,13,0
4124,Glossina palpalis palpalis,13,0
4125,Glossina palpalis palpalis,13,0
4126,Glossina palpalis palpalis,13,0
4127,Glossina palpalis palpalis,13,0
4128,Glossina palpalis palpalis,13,0
4129,Glossina palpalis palpalis,13,0
4130,Glossina palpalis palpalis,13,1
4131,Glossina palpalis palpalis,13,1
4132,Glossina palpalis palpalis,13,1
4133,Glossina palpalis palpalis,13,1
4134,Glossina palpalis palpalis,13,1
4135,Glossina palpalis palpalis,13,1
4136,Glossina palpalis palpalis,13,1
4137,Glossina palpalis palpalis,13,1
4138,Glossina palpalis palpalis,13,1
4139,Glossina palpalis palpalis,13,1
4140,Glossina palpalis palpalis,13,1
4141,Glossina palpalis palpalis,13,1
4142,Glossina palpalis palpalis,13,1
4143,Glossina palpalis palpalis,13,1
4144,Glossina palpalis palpalis,13,1
4145,Glossina palpalis palpalis,13,1
4146,Glossina palpalis palpalis,13,1
4147,Glossina palpalis palpalis,13,1
4148,Glossina palpalis palpalis,13,1
4149,Glossina palpalis palpalis,13,1
4150,Glossina palpalis palpalis,13,1
4151,Glossina palpalis palpalis,13,1
4152,Glossina palpalis palpalis,13,1
4153,Glossina palpalis palpalis,13,1
4154,Glossina palpalis palpalis,13,1
4155,Glossina palpalis palpalis,13,1
4156,Glossina palpalis palpalis,13,1
4157,Glossina palpalis palpalis,13,1
4158,Glossina palpalis palpalis,13,1
4159,Glossina palpalis palpalis,13,1
4160,Glossina palpalis palpalis,13,1
4161,Glossina palpalis palpalis,13,1
4162,Glossina palpalis palpalis,13,1
4163,Glossina palpalis palpalis,13,1
4164,Glossina palpalis palpalis,13,1
4165,Glossina palpalis palpalis,13,1
4166,Glossina palpalis palpalis,13,1
4167,Glossina palpalis palpalis,13,1
4168,Glossina palpalis palpalis,13,1
4169,Glossina palpalis palpalis,13,1
4170,Glossina palpalis palpalis,13,1
4171,Glossina palpalis palpalis,13,1
4172,Glossina palpalis palpalis,13,1
4173,Glossina palpalis palpalis,13,1
4174,Glossina palpalis palpalis,13,1
4175,Glossina palpalis palpalis,13,1
4176,Glossina palpalis palpalis,13,1
4177,Glossina palpalis palpalis,13,1
4178,Glossina palpalis palpalis,13,1
4179,Glossina palpalis palpalis,13,1
4180,Glossina palpalis palpalis,13,1
4181,Glossina palpalis palpalis,13,1
4182,Glossina palpalis palpalis,13,1
4183,Glossina palpalis palpalis,13,1
4184,Glossina palpalis palpalis,13,1
4185,Glossina palpalis palpalis,13,1
4186,Glossina palpalis palpalis,13,1
4187,Glossina palpalis palpalis,13,1
4188,Glossina palpalis palpalis,13,1
4189,Glossina palpalis palpalis,13,1
4190,Glossina palpalis palpalis,13,1
4191,Glossina palpalis palpalis,13,1
4192,Glossina palpalis palpalis,13,1
4193,Glossina palpalis palpalis,13,1
4194,Glossina palpalis palpalis,13,1
4195,Glossina palpalis palpalis,13,1
4196,Glossina palpalis palpalis,13,1
4197,Glossina palpalis palpalis,13,1
4198,Glossina palpalis palpalis,13,1
4199,Glossina palpalis palpalis,13,1
4200,Glossina palpalis palpalis,13,1
4201,Glossina palpalis palpalis,13,1
4202,Glossina palpalis palpalis,13,1
4203,Glossina palpalis palpalis,13,1
4204,Glossina palpalis palpalis,13,1
4205,Glossina palpalis palpalis,13,1
4206,Glossina palpalis palpalis,13,1
4207,Glossina palpalis palpalis,13,1
4208,Glossina palpalis palpalis,13,1
4209,Glossina palpalis palpalis,13,1
4210,Glossina palpalis palpalis,13,1
4211,Glossina palpalis palpalis,13,1
4212,Glossina palpalis palpalis,13,1
4213,Glossina palpalis palpalis,13,1
4214,Glossina palpalis palpalis,13,1
4215,Glossina palpalis palpalis,13,1
4216,Glossina palpalis palpalis,13,1
4217,Glossina palpalis palpalis,13,1
4218,Glossina palpalis palpalis,13,1
4219,Glossina palpalis palpalis,13,1
4220,Glossina palpalis palpalis,13,1
4221,Glossina palpalis palpalis,13,1
4222,Glossina palpalis palpalis,13,1
4223,Glossina palpalis palpalis,13,1
4224,Glossina palpalis palpalis,13,1
4225,Glossina palpalis palpalis,13,1
4226,Glossina palpalis palpalis,13,1
4227,Glossina palpalis palpalis,13,1
4228,Glossina palpalis palpalis,13,1
4229,Glossina palpalis palpalis,13,1
4230,Glossina palpalis palpalis,13,1
4231,Glossina palpalis palpalis,13,1
4232,Glossina palpalis palpalis,13,1
4233,Glossina palpalis palpalis,13,1
4234,Glossina palpalis palpalis,13,1
4235,Glossina palpalis palpalis,13,1
4236,Glossina palpalis palpalis,13,1
4237,Glossina palpalis palpalis,13,1
4238,Glossina palpalis palpalis,13,1
4239,Glossina palpalis palpalis,13,1
4240,Glossina palpalis palpalis,13,1
4241,Glossina palpalis palpalis,13,1
4242,Glossina palpalis palpalis,13,1
4243,Glossina palpalis palpalis,13,1
4244,Glossina palpalis palpalis,13,1
4245,Glossina palpalis palpalis,13,1
4246,Glossina palpalis palpalis,13,1
4247,Glossina palpalis palpalis,13,1
4248,Glossina palpalis palpalis,13,1
4249,Glossina palpalis palpalis,13,1
4250,Glossina palpalis palpalis,13,1
4251,Glossina palpalis palpalis,13,1
4252,Glossina palpalis palpalis,13,1
4253,Glossina palpalis palpalis,13,1
4254,Glossina palpalis palpalis,13,1
4255,Glossina palpalis palpalis,13,1
4256,Glossina palpalis palpalis,13,1
4257,Glossina palpalis palpalis,13,1
4258,Glossina palpalis palpalis,13,1
4259,Glossina palpalis palpalis,13,1
4260,Glossina palpalis palpalis,13,1
4261,Glossina palpalis palpalis,13,1
4262,Glossina palpalis palpalis,13,1
4263,Glossina palpalis palpalis,13,1
4264,Glossina palpalis palpalis,13,1
4265,Glossina palpalis palpalis,13,1
4266,Glossina palpalis palpalis,13,1
4267,Glossina palpalis palpalis,13,1
4268,Glossina palpalis palpalis,13,1
4269,Glossina fuscipes Quazensis,15,2
4270,Glossina fuscipes Quazensis,15,2
4271,Glossina fuscipes Quazensis,15,2
4272,Glossina fuscipes Quazensis,15,2
4273,Glossina fuscipes Quazensis,15,2
4274,Glossina fuscipes Quazensis,15,2
4275,Glossina fuscipes Quazensis,15,2
4276,Glossina fuscipes Quazensis,15,2
4277,Glossina fuscipes Quazensis,15,2
4278,Glossina fuscipes Quazensis,15,2
4279,Glossina fuscipes Quazensis,15,2
4280,Glossina fuscipes Quazensis,15,2
4281,Glossina fuscipes Quazensis,15,2
4282,Glossina fuscipes Quazensis,15,2
4283,Glossina fuscipes Quazensis,15,2
4284,Glossina fuscipes Quazensis,15,2
4285,Glossina fuscipes Quazensis,15,2
4286,Glossina fuscipes Quazensis,15,2
4287,Glossina fuscipes Quazensis,15,2
4288,Glossina fuscipes Quazensis,15,2
4289,Glossina fuscipes Quazensis,15,2
4290,Glossina fuscipes Quazensis,15,2
4291,Glossina fuscipes Quazensis,15,2
4292,Glossina fuscipes Quazensis,15,2
4293,Glossina fuscipes Quazensis,15,2
4294,Glossina fuscipes Quazensis,15,2
4295,Glossina fuscipes Quazensis,15,2
4296,Glossina palpalis gambiense,12,1
4297,Glossina palpalis gambiense,12,1
4298,Glossina palpalis gambiense,12,1
4299,Glossina palpalis gambiense,12,1
4300,Glossina palpalis gambiense,12,1
4301,Glossina palpalis gambiense,12,1
4302,Glossina palpalis gambiense,12,1
4303,Glossina palpalis gambiense,12,1
4304,Glossina palpalis gambiense,12,1
4305,Glossina palpalis gambiense,12,1
4306,Glossina palpalis gambiense,12,1
4307,Glossina palpalis gambiense,12,1
4308,Glossina palpalis gambiense,12,1
4309,Glossina palpalis gambiense,12,1
4310,Glossina palpalis gambiense,12,1
4311,Glossina palpalis gambiense,12,1
4312,Glossina palpalis gambiense,12,1
4313,Glossina palpalis gambiense,12,1
4314,Glossina palpalis gambiense,12,1
4315,Glossina palpalis gambiense,12,1
4316,Glossina palpalis gambiense,12,1
4317,Glossina palpalis gambiense,12,1
4318,Glossina palpalis gambiense,12,1
4319,Glossina palpalis gambiense,12,1
4320,Glossina palpalis gambiense,12,1
4321,Glossina palpalis gambiense,12,1
4322,Glossina palpalis gambiense,12,1
4323,Glossina palpalis gambiense,12,1
4324,Glossina palpalis gambiense,12,1
4325,Glossina palpalis gambiense,12,1
4326,Glossina palpalis gambiense,12,1
4327,Glossina palpalis gambiense,12,1
4328,Glossina palpalis gambiense,12,1
4329,Glossina palpalis gambiense,12,1
4330,Glossina palpalis gambiense,12,1
4331,Glossina palpalis gambiense,12,1
4332,Glossina palpalis gambiense,12,1
4333,Glossina palpalis gambiense,12,1
4334,Glossina palpalis gambiense,12,1
4335,Glossina palpalis gambiense,12,1
4336,Glossina palpalis gambiense,12,1
4337,Glossina palpalis gambiense,12,1
4338,Glossina palpalis gambiense,12,1
4339,Glossina palpalis gambiense,12,1
4340,Glossina palpalis gambiense,12,1
4341,Glossina palpalis gambiense,12,1
4342,Glossina palpalis gambiense,12,1
4343,Glossina palpalis gambiense,12,1
4344,Glossina palpalis gambiense,12,1
4345,Glossina palpalis gambiense,12,1
4346,Glossina palpalis gambiense,12,1
4347,Glossina palpalis gambiense,12,1
4348,Glossina palpalis gambiense,12,1
4349,Glossina palpalis gambiense,12,1
4350,Glossina palpalis gambiense,12,1
4351,Glossina palpalis gambiense,12,1
4352,Glossina palpalis gambiense,12,1
4353,Glossina palpalis gambiense,12,1
4354,Glossina palpalis gambiense,12,1
4355,Glossina palpalis gambiense,12,1
4356,Glossina palpalis gambiense,12,1
4357,Glossina palpalis gambiense,12,1
4358,Glossina palpalis gambiense,12,1
4359,Glossina palpalis gambiense,12,1
4360,Glossina palpalis gambiense,12,1
4361,Glossina palpalis gambiense,12,1
4362,Glossina palpalis gambiense,12,1
4363,Glossina palpalis gambiense,12,1
4364,Glossina palpalis gambiense,12,1
4365,Glossina palpalis gambiense,12,1
4366,Glossina palpalis gambiense,12,1
4367,Glossina palpalis gambiense,12,1
4368,Glossina palpalis gambiense,12,1
4369,Glossina palpalis gambiense,12,1
4370,Glossina palpalis gambiense,12,1
4371,Glossina palpalis gambiense,12,1
4372,Glossina palpalis gambiense,12,1
4373,Glossina palpalis gambiense,12,1
4374,Glossina palpalis gambiense,12,1
4375,Glossina palpalis gambiense,12,1
4376,Glossina palpalis gambiense,12,1
4377,Glossina palpalis gambiense,12,1
4378,Glossina palpalis gambiense,12,1
4379,Glossina palpalis gambiense,12,1
4380,Glossina palpalis gambiense,12,1
4381,Glossina palpalis gambiense,12,1
4382,Glossina palpalis gambiense,12,1
4383,Glossina palpalis palpalis,13,1
4384,Glossina palpalis palpalis,13,1
4385,Glossina palpalis palpalis,13,1
4386,Glossina palpalis palpalis,13,1
4387,Glossina palpalis palpalis,13,1
4388,Glossina palpalis palpalis,13,1
4389,Glossina palpalis palpalis,13,1
4390,Glossina palpalis palpalis,13,1
4391,Glossina palpalis palpalis,13,1
4392,Glossina palpalis palpalis,13,1
4393,Glossina palpalis palpalis,13,1
4394,Glossina palpalis palpalis,13,1
4395,Glossina palpalis palpalis,13,1
4396,Glossina palpalis palpalis,13,1
4397,Glossina palpalis palpalis,13,1
4398,Glossina tachinoïdes,14,1
4399,Glossina tachinoïdes,14,0
4400,Glossina tachinoïdes,14,0
4401,Glossina tachinoïdes,14,0
4402,Glossina tachinoïdes,14,0
4403,Glossina tachinoïdes,14,0
4404,Glossina tachinoïdes,14,0
4405,Glossina morsitans morsitans,11,0
4406,Glossina morsitans morsitans,11,0
4407,Glossina morsitans morsitans,11,0
4408,Glossina morsitans morsitans,11,0
4409,Glossina morsitans morsitans,11,0
4410,Glossina morsitans morsitans,11,0
4411,Glossina morsitans morsitans,11,0
4412,Glossina morsitans morsitans,11,0
4413,Glossina morsitans morsitans,11,0
4414,Glossina morsitans morsitans,11,0
4415,Glossina morsitans morsitans,11,0
4416,Glossina morsitans morsitans,11,0
4417,Glossina morsitans morsitans,11,0
4418,Glossina morsitans morsitans,11,0
4419,Glossina morsitans morsitans,11,0
4420,Glossina morsitans morsitans,11,0
4421,Glossina morsitans morsitans,11,0
4422,Glossina morsitans morsitans,11,0
4423,Glossina morsitans morsitans,11,0
4424,Glossina morsitans morsitans,11,0
4425,Glossina morsitans morsitans,11,0
4426,Glossina morsitans morsitans,11,0
4427,Glossina morsitans morsitans,11,0
4428,Glossina morsitans morsitans,11,0
4429,Glossina morsitans morsitans,11,0
4430,Glossina morsitans morsitans,11,0
4431,Glossina morsitans morsitans,11,0
4432,Glossina morsitans morsitans,11,0
4433,Glossina morsitans morsitans,11,0
4434,Glossina morsitans morsitans,11,0
4435,Glossina morsitans morsitans,11,0
4436,Glossina morsitans morsitans,11,0
4437,Glossina morsitans morsitans,11,0
4438,Glossina morsitans morsitans,11,0
4439,Glossina morsitans morsitans,11,0
4440,Glossina morsitans morsitans,11,0
4441,Glossina morsitans morsitans,11,0
4442,Glossina morsitans morsitans,11,0
4443,Glossina morsitans morsitans,11,0
4444,Glossina morsitans morsitans,11,0
4445,Glossina morsitans morsitans,11,0
4446,Glossina morsitans morsitans,11,0
4447,Glossina morsitans morsitans,11,0
4448,Glossina morsitans morsitans,11,0
4449,Glossina morsitans morsitans,11,0
4450,Glossina morsitans morsitans,11,0
4451,Glossina morsitans morsitans,11,0
4452,Glossina morsitans morsitans,11,0
4453,Glossina morsitans morsitans,11,0
4454,Glossina morsitans morsitans,11,1
4455,Glossina morsitans morsitans,11,1
4456,Glossina morsitans morsitans,11,1
4457,Glossina morsitans morsitans,11,1
4458,Glossina morsitans morsitans,11,1
4459,Glossina morsitans morsitans,11,1
4460,Glossina morsitans morsitans,11,1
4461,Glossina morsitans morsitans,11,1
4462,Glossina morsitans morsitans,11,1
4463,Glossina morsitans morsitans,11,1
4464,Glossina morsitans morsitans,11,0
4465,Glossina morsitans morsitans,11,0
4466,Glossina morsitans morsitans,11,0
4467,Glossina morsitans morsitans,11,0
4468,Glossina fuscipes fuscipes,10,0
4469,Glossina fuscipes fuscipes,10,0
4470,Glossina fuscipes fuscipes,10,0
4471,Glossina fuscipes fuscipes,10,0
4472,Glossina fuscipes fuscipes,10,0
4473,Glossina fuscipes fuscipes,10,0
4474,Glossina fuscipes fuscipes,10,0
4475,Glossina fuscipes fuscipes,10,0
4476,Glossina fuscipes fuscipes,10,1
4477,Glossina fuscipes fuscipes,10,1
4478,Glossina fuscipes fuscipes,10,1
4479,Glossina fuscipes fuscipes,10,1
4480,Glossina fuscipes fuscipes,10,1
4481,Glossina palpalis gambiense,12,1
4482,Glossina palpalis gambiense,12,1
4483,Glossina palpalis gambiense,12,1
4484,Glossina palpalis gambiense,12,1
4485,Glossina palpalis gambiense,12,1
4486,Glossina fuscipes fuscipes,10,1
4487,Phlebotomus papatasi,24,1
4488,Phlebotomus papatasi,24,1
4489,Phlebotomus papatasi,24,1
4490,Phlebotomus papatasi,24,1
